48.840368_2.314781,pBfFjVC5IFfKaikdznzvOA
48.857853_2.299815,AlXVqEE8uxf6JDU3SoaRWw
48.895561_2.371686,nk5G2c-clkHWMakY5mztAw
48.844715_2.328898,d2pC9FqIFfzdy7dVvYEKdg
48.841878_2.389408,JHSca-bTI4Ztn_w07Li5JQ
48.864498_2.408482,2klb6Ewg8mg43u08wIJODA
48.831998_2.354710,wOWUMocC9MrtFMhRS_fx6Q
48.836848_2.402435,RCc1KoKyMdqzI4Ik4nVDew
48.878220_2.312430,xfHYOcnwLkh-sfAjfFcQEQ
48.862846_2.273319,XnpQ2tVPlucvxfzUhiVctQ
48.840732_2.390720,F0-OyHxEOAA-8eImnPAmtg
48.841026_2.368238,r7w90pCX-S0C__P81D1WKA
48.869995_2.300578,BWdnjM4gGdOfFrZaxO5smw
48.865065_2.298037,8UMwZIeyX9P1JA2KISoUaQ
48.877690_2.408241,PlbZWfA1LdMtdLpu26nYzg
48.883483_2.380877,woBqt6lT31lsRKDwv6i3cg
48.838502_2.256953,j5z9whlcTe5WLj5BVJJzNA
48.856345_2.393730,5SCvyBGXabZLwxF3iQFGbA
48.850021_2.401361,BNbQv0YT46Z5Vrs-NZZBTQ
48.886838_2.377778,s4ch0uQ8pkiK4RfLnr3I9A
48.845810_2.413445,-cGXT7uBeKGrnm5AblPk6A
48.872242_2.313172,d_nTl8cwZZSAQgDWvsZxbA
48.872314_2.316030,f9JwhkFu-FYjxvLw8CzqeA
48.884482_2.329346,9w-ZUMnI7pkftu-toPwZyQ
48.859005_2.265721,5ArY5ah2CIvgNPHXhrzrqg
48.883016_2.371244,23SL4nEL19cWLpb3EnOwNQ
48.869957_2.318375,wKI3GFrB7_thwp333Lrmvw
48.848025_2.259505,mEhiBhZloCLP5lDN9IeZzQ
48.856947_2.273073,yV0u7PH4Y8yLZO2tXw7gcA
48.839771_2.292919,r91HsNALs4y9Ipxix-pdbQ
48.856606_2.387232,4mw20VKhVbWSAp6HFfZgPw
48.879659_2.327894,npuNDaWIGfMdlbtr50F1Tw
48.847269_2.297223,LJTOVkM6hjPa21pvYC9FEw
48.877562_2.280548,u8wRgRXii79MnI4dW3OZCg
48.878037_2.378264,st_V_FthD_I5h5E24jqMEA
48.888958_2.386780,9Sdw_E3wypxq8wsb4GctEw
48.854409_2.270252,RIAjS8Zm5WkTAOApgfPKpA
48.840541_2.334194,7XYjr-xJ9vJpQzcIuba3mA
48.829051_2.346873,DdIUMjHq15u_QZmiJLOfpQ
48.836924_2.377836,ZusqRnKaEZnB6VJNxZvZ4A
48.879824_2.370088,N7FdlS4smcLd7_or5_WNRQ
48.876223_2.357856,RrblGjaQ96ce3BqMaPzMMg
48.831449_2.315807,eMbALAtfKuCSAX43UaSlCQ
48.883275_2.383043,8T_mp5kDk-mrRKu0RSggYg
48.862710_2.272745,d1RNoItX6bBPt7Ag-lcPwA
48.859309_2.382266,57xhpRN7AzMKg68jp_xgGA
48.842211_2.275592,Kvrp-nOv07QjHrxLh1D84g
48.882929_2.305218,d5O16CaTFkHqz5ZLA9v-JQ
48.854431_2.335831,CAoSFkNJSE0wb2dLRUlDQWdJREV6TkxSV1E.
48.896164_2.333030,cBiGiBTDtEL3g5FiXkzh_A
48.836277_2.267263,Wgys4GgSpG6ChB_TgypY_g
48.858744_2.269759,JCQSg68l2QXQeHSfmzs-Uw
48.863822_2.343057,0Yh1EjIzVjK8ydR4HF9cbQ
48.894005_2.363161,oErOk3t2ULIEF4RZ_ER_Rg
48.845715_2.303415,5fHvzb6X2q7N21Sp8rXZHg
48.860362_2.291226,CJRicSerBEx5ZXORMDLDTA
48.888942_2.305605,IKOY0_ESKZGkAmqt8kRqrA
48.856385_2.262737,9IKl95-7APlrFrPiZBY4WA
48.837083_2.253366,xM_KMjVemARJC92ASHD2kA
48.870754_2.395801,26LZhLupmWWZyWFZZ9zn5A
48.838272_2.255802,bdWVZ39Gr8pEzGnbLbGMwg
48.894518_2.382007,z3vv7qKdkTv-ZvdSfMUz0g
48.846432_2.383668,rB4eUOeMwKhT_Sv93Y9SDw
48.857458_2.327813,XlVgOJSdRVX6FYJw8IH4GQ
48.824904_2.353319,2u4fdPrSJ0JuMyEJNyDT2g
48.871938_2.277800,9prEDAo3qz82BXQpNgnWgw
48.835243_2.368962,KGqHcqM-P1yvvVn8eFzVyA
48.835784_2.319368,-nnEdGBCDtT3GkTXFD7vEQ
48.884653_2.341718,EzrIusEz8uKLzSlrhbyu9A
48.849955_2.385637,dco5CZNEz_FUcsR7yVT61g
48.869992_2.296922,bgOe5IM8BNBClzGl0cSezw
48.860005_2.276606,Q0hF0db4rnTMrYq_r13yUA
48.836013_2.256803,TgcxZbjhEJa6Zxy92k-_5Q
48.845006_2.297519,KXwpogevJl2xY4qmbMJHNQ
48.821212_2.355257,Gn7bNNK22lO6qef_R_7vFg
48.867348_2.363372,fwBbKAx122G0iIm93zA1Ow
48.884973_2.324487,F7GeqUD6eXZG0cwwGwBIqA
48.894196_2.350769,ICFVS61JlyY1X9xvSKp9Xw
48.868866_2.367729,Q1sG_59lStoQrIcIFCrdnQ
48.874376_2.363474,swkHIiZmbYqSGC5mg540OQ
48.875478_2.402995,ivewld_zB6hd2bFg2k7WmQ
48.836434_2.276442,81OEox9Icjo53uHqAzsh5w
48.895784_2.329219,ex7ZQAwLQvwL2_j5tQAyiA
48.854663_2.398705,AU2oi0nSikl8zHu_Z5oQZA
48.859880_2.407152,QmfNGQnnhMM8qbrtpmVTOA
48.875655_2.373983,gAJee0lrc2MgzwssNfEA_w
48.872777_2.304803,-G_7rzSKrt_OEYq0GbqgPg
48.844341_2.328891,Mn9-P1RSe2LCVVUoauEoSw
48.896532_2.345561,JxIsS3sXczRHazeo56my2g
48.878192_2.352780,Z4rTFrBrLK4BFna7cCPQpg
48.848167_2.311341,fZUeO02Aj5jRErLWoIfUXQ
48.865831_2.275348,5UB7Ua0FewHNjWdKPlGc5g
48.823671_2.369215,qN6smPce_zWjGNiXevg9dQ
48.846089_2.307410,j3WKtRqX2QYKCy8Qb7Snyw
48.899170_2.330590,fowapDIbmalFVOYp9MtIhg
48.825885_2.369369,oK01qi3HIo5hGWhNQ0xkYA
48.867617_2.376202,2C2281KPyr6Mowj1XdXUuQ
48.874651_2.386118,WQYYS8PSaTBbF4x-FVM3pg
48.821683_2.369361,AqRdI5-00I-C-i1uifOr3A
48.882094_2.320423,Wcm4vbXof5Xmcmhji2JPIQ
48.859130_2.319379,O36iwBldPYmo1AUjpAytrw
48.864003_2.290462,_PvlvDQxVYRBpt_1m4OtOg
48.828475_2.329136,Y0z_V3jQ-uaK9hbbsq8zOQ
48.836824_2.407780,p1jf1o3Gip5CP8UkStMuzA
48.863734_2.370886,9P1zDZ5bE1X_RaF8Pj6rFQ
48.834625_2.337381,TzyYZqTy-XOP5zNrgFv-Qg
48.838247_2.268869,y83DuYL0kG_4cV2mh0u2-Q
48.840352_2.402446,xyrm1e3Y72i6U1sv-LlKgQ
48.862269_2.351984,QraAUmsYs8IBcDNGE9NGqg
48.835642_2.397000,w9Lj_XM-2HMU4FhMD22F0w
48.829455_2.317653,VS1EPxrhckuSB2NzdVnShw
48.885499_2.318475,ikX9f4jc8uVZQeZILl5ptA
48.826874_2.323919,8lrzZ4MzAd7SNpkf_ZOU0Q
48.879447_2.321003,OFzWDD4LW4TqPe6U_-bsWA
48.861582_2.362745,4xMjdl_ostPikJDxlknrmw
48.864858_2.410449,T5eGClcqlEjS1BIuMINGKw
48.853896_2.275603,Im8gTCxtl9NkU4YdUYlZIg
48.860638_2.314907,7RwPf1FZnrMziaQttD5Olg
48.827342_2.362716,6mibhc772hBEpZ5NCTpr4Q
48.900942_2.327433,iSyxH2xioNnEE6BytaRhBg
48.873177_2.294894,CAoSFkNJSE0wb2dLRUlDQWdJQy16ZU82WFE.
48.847154_2.261713,HQAhehhBy2dFpD8m6FhFTg
48.865074_2.299855,ZmCVWgUd7hKZa0txBaUKdQ
48.851213_2.348418,QdkRHNZU-VHuz-_TGqS1Ig
48.843416_2.336433,9UX913PZclz-pMlJKl2wdg
48.880758_2.300514,Gcf3prBrBhWGFzyYGD75Kw
48.872742_2.371115,fMpRgO2ZB47XwBLXif1n5Q
48.882068_2.320912,QEKUWAcUdwySN1-GNP-dbw
48.822722_2.372994,sCt-ms0w4oHI4TtP7wRO1g
48.842845_2.295670,sgmwbdUEyO0SkYyXr1PSdQ
48.901338_2.347158,gSvfRi3xeDFI_K4ajewhQg
48.890347_2.353932,4Koe_7P1XMahTXbZVmjdtw
48.892082_2.372574,jKGvYXJ3uTe4R-cGJKIQ2A
48.854256_2.279565,20M8eb0rBE4c0TaLCFjgpA
48.824580_2.354853,jUL0FHbRIFuA8pxN63VFJg
48.892768_2.373393,_KrUKZ4hBczLFkDVtGIVOA
48.840987_2.325109,Ixj-L0g9f-Hs32sG85ZD6g
48.848636_2.399158,IDu3qmddhf7yD00XijHQKg
48.857823_2.278473,vzWt3mTIf34y878VPNWU-g
48.829115_2.387685,CAoSHENJQUJJaERWQ29EdDVWZkFaMmpGQWQtOFhvaS0.
48.829500_2.296663,DLMm4nbbeN3vapqmWVzZHg
48.885189_2.324136,qLdesbNRKHD4m97oWrn7mg
48.860856_2.323988,kW73VA8cUfv0ay562Y8PQg
48.853214_2.289831,HyqcV8ZMS8dnyG-Vr6XcOA
48.848880_2.380031,gEv7lpnLZomTjKYUXmYqGw
48.842353_2.408489,gM-h64Ce4-qpU8lb4rNbRg
48.836461_2.253889,JsYABkbxf72JStRxEDnftA
48.866982_2.349029,Xdti0irHcc2mCMhZoLV_5A
48.846958_2.383360,z7Bk7EKWpNgZkBMPlHYEYg
48.856154_2.267889,C6B-t0WgQ0LNjbk7waHJiQ
48.882648_2.309325,7NIstl_vCkJc-CnmNwGatw
48.830577_2.376635,9vZxT2jjJb3gXikprET06A
48.888647_2.336431,_rOZ_mV5QAvxDgcpRzGVSQ
48.885200_2.306046,n2JlruK3T6I4PIq42TfxUg
48.858592_2.371914,deRO3SXEX7vvkbA3xGc5PA
48.843868_2.333377,PJZk8v0YDKuSCwImTw36wQ
48.832827_2.321291,PLwQYWbp9vD-63ATK9v_Bg
48.865789_2.381875,kllB8v0O4N6HaJ7SlVEP7Q
48.873769_2.321580,_rBtAVoD_xJPY6skBzbazg
48.887741_2.380126,oEk-bxfzc9zpRGNvDXYkCw
48.817834_2.357491,MYPJ_XbyD3XoBjQfcJ23lg
48.848484_2.263989,QLwAvU26JSiKRJvc_qVXXg
48.889918_2.331402,4c2NVSRxKF83uMmCHlGNbQ
48.876219_2.361265,I_8QOsQ3WDcwv7iWlLBdTQ
48.851113_2.319305,_9LGOSWOZfPQNDdYCvi9Mw
48.835021_2.365211,HJiZloap6qeJRXi_aKW0rg
48.866968_2.283950,4Vd4sXYJ2f19wmBWpXB1BQ
48.847347_2.340362,11oEbLiif7-Cvxu4bKrXpw
48.839212_2.307406,SSy9f6cWe565XsV9aWsOyQ
48.827016_2.303733,QLR6RxIB9eVvayMIZn6Dgw
48.877998_2.346383,5G-LYAk92jcLYcypE-LBcQ
48.878133_2.305168,2d6D858IAWnq5pgnw0PbnQ
48.838429_2.389847,MXeyw7-3HJZj2V8EdOBapw
48.876059_2.364709,LBreY-P9_nxaKAhx9p7BuQ
48.891293_2.376065,q2BN0YyyAQypU5liTkmGGg
48.882167_2.393327,UPON9rbjZvncQA-05ozz0Q
48.845414_2.392782,-mETNboxcUvwisoehQF0Gg
48.841781_2.352026,YJ0pp2rAsF2jAlAl4PaNeQ
48.876487_2.392806,xRJnwN_8sq1qUTNkUCouBw
48.856766_2.327638,62SSp1puVaXo9_3wK3zvkA
48.837238_2.276847,gnbl6-N3xLXxn60hPFU8PA
48.861129_2.369163,dSIeetMeFwScZesap1tgGw
48.827730_2.356793,1B0uFQ5wEoiSRJ8kHOmp2A
48.869170_2.289513,zsNNxerjW40ToJaHcot-_g
48.856615_2.280123,Pw85vw4Ou9tPw1Fu3J2RfQ
48.838136_2.336621,srajP40yMcV_nnImWDpY0A
48.841724_2.323628,d2X0sG6lFTiejC0EU0Vzbw
48.843248_2.326001,CAoSF0NJSE0wb2dLRUlDQWdJQ0VoY0xpMGdF
48.846096_2.282894,XbWQgTSgFQkZMwarRCl_Ww
48.865565_2.320650,8s9fhutwhiUKZeTsj5rNVA
48.878703_2.346217,SlJc6fmLkZp1CBoaAEGQNQ
48.889838_2.328279,co4xRimqPqQGgOJot7olFQ
48.858298_2.323836,--FAcZnSGx3gx9lP0O2uuQ
48.898596_2.320984,YgWgUwfkodQo95eoDs0EFw
48.831110_2.314844,xAQ7di6WS4C8ggYPwCtOig
48.845094_2.318492,P1K6ZrnoExuE89alSjJzHQ
48.863130_2.372021,gndJ5zPDoEd3giM1XQDXBg
48.844606_2.284275,-fvDQyoloT5oY6MpedMGbw
48.888851_2.386366,VGyKNYz_8lfiLm7W9qj_9g
48.869510_2.353436,FJHBADTT5xV9q4GHeXDT1g
48.859893_2.277822,ywLYh-3dsmZYCBsa1wBKVQ
48.855078_2.262242,W5FtqCG3T_TzXq1TTvXmbA
48.842016_2.362708,mN0mpjj5sYFk7_teJEvdQw
48.891028_2.398574,plG4myE_1wQOGZRCbFWU-w
48.844920_2.263984,tQSSKHA96zsBhqHyjQOKLg
48.846425_2.326360,_XhP7F8ZKpISrmnFkfeStg
48.897845_2.342250,zTxaF00Ct5VbMdghjd5nZg
48.830559_2.311974,EorgCvlbUveBoeDIHflj8A
48.829652_2.326152,0cAVmsj_rUbpMTWqkAOESA
48.883308_2.341762,IRfneqNEuLq7neBX1A36XA
48.864995_2.394162,PLZsS1wa-k1ZmBvaT1XlzA
48.840499_2.327198,fxRt-9fE9Ve4oK17se3lhA
48.873081_2.331484,_pAZk7v3OUujgGd1GqqAQA
48.847395_2.322461,TbMoiOzph7yYYWTFGn-zOg
48.871851_2.348705,92PIQX966ufzB0ftMPYAAA
48.846012_2.393130,bToUlMQpoL5zYtIE4gp8Ag
48.847127_2.285037,pSSyvnfuF9-LwEMRmdeQMw
48.897733_2.330800,FWmTf9Yc2hMwhyJJgOlljQ
48.830762_2.386197,iQg2xPr71h_2N7jJMQcI1w
48.890412_2.352392,6m1vO3FuqoX5Pl_SIoydjw
48.838016_2.293308,xCdr1TYtCxwHZPG2EbJaBg
48.871514_2.320444,9d9PfDF5MzWo-xnhffjJUQ
48.822514_2.330510,fDRRF_28WbKxUEhmOP9IWw
48.860409_2.381824,rHVzsJfUAmKvvj0y1RmfwQ
48.837742_2.374554,uTjsoW7zPC6Myo4N9o9F2g
48.871045_2.294709,IEt0yNUwIcxPo8NvLPdIvQ
48.898191_2.335029,Jy4e2emrRfYeLIzDz4sUtg
48.852371_2.280946,CAoSFkNJSE0wb2dLRUlDQWdJQy16OW5VZnc.
48.881898_2.320083,WEsKbU0-C5bMtWcvdMt6eA
48.837202_2.408573,wgT56BqeqajPOJ_Ez91faw
48.881212_2.315565,cJPMWrWYB5RA3AC2HqCNSA
48.826436_2.318365,K5OWSBbHHBawxvKKp5Qhhw
48.891022_2.395248,wnR5DvHWx9vnPcN1vTPOYw
48.869739_2.407131,juojmD84fdAf7YhZpRq-aw
48.850538_2.345355,xOIc6eQdFN2khg1aNOgxRQ
48.841319_2.400708,USaM_KpmJW94PT6A8_t5Fw
48.844044_2.369599,eYz9nyJMEkVLVuF3w1SBeg
48.866763_2.269777,CAoSFkNJSE0wb2dLRUlDQWdJRGE4YzJIZWc.
48.875121_2.407883,zn4guWr59UNabDpQu-jXDA
48.845327_2.258738,9WXdZj2r3L4l4CewI1Ik7g
48.877442_2.319641,xWOkOugTCwlPL33py5cyvQ
48.887342_2.305926,6pJZm4CLHbDsTw5oBauJwA
48.864200_2.360397,sLVAFSLdsArok88ZXDQKpg
48.871644_2.411605,o5PN7l3miizGHqHHErNn3A
48.870203_2.381492,sZXADxqpSGkPhx6H4iAOCA
48.868675_2.383460,gD7MMlDiTy2vn-nkiIi-AA
48.879525_2.388935,gsY6f1oJhGodfuKHvPBOXg
48.893239_2.345449,QIOggm9lW0psdO6AzOsdzA
48.897450_2.371090,VLzs2MkTOnCOPQ1SeE14qw
48.877501_2.320912,uZGxoBdL6OA6GpGHtt9VbA
48.841224_2.281372,_s8ZF2giJVb6yEOY7WAVxQ
48.841432_2.340006,bygwHm0GsgZ7UClbrYij_g
48.865668_2.395261,9SiWl8wKmeMAXF4XMcOWOg
48.834965_2.387622,6bHbu0taRIbPaiiwVikEjQ
48.829224_2.298048,Hv2AtAWYZtUR43aa3ZBk8g
48.861873_2.275805,rSKzrH2BWt-qa8dMAAuWsg
48.877669_2.347107,RG_Rg0oZgwhHLXjtymkuDw
48.852729_2.264635,sfBSz4ppQ9RCaqvYlMf7Vw
48.866834_2.351314,ReDe6hn3A3Vv51EH2TF6sg
48.862158_2.377353,8fQORteEhwT4bVEFGwVjTg
48.851722_2.284923,Fm4aqJxxuYXsHPRM-XIElg
48.889211_2.375165,i-LkcOgTq99gPhZc0G8l-w
48.842912_2.384372,RXKbdlJB6bDOcAxPrgukrg
48.856645_2.298501,aohM5LUrDE4P3py9QU7sVA
48.862361_2.338628,e5GoNpwVE0iZT0vg95ODqQ
48.869277_2.288528,egRUCHYMTs4jFRExZA_WmA
48.845201_2.399486,GApokiTyfLrj_VJaks4b8g
48.831298_2.313053,ELl9kU0yzS0b6uMb7-v24A
48.879825_2.350004,5OTzCr7zhyeF9Hhz456F3g
48.830661_2.292339,XzHWfj9d8Q2uLv5tHDY2QQ
48.881194_2.315521,cJPMWrWYB5RA3AC2HqCNSA
48.822257_2.360629,sJ3LCvTWDbkIUIkcF5G9wg
48.839551_2.301214,R883xrHECMVn_nUg1pcBLw
48.863558_2.272025,bAn0W5KeDcK7nYA-NKNtsg
48.881308_2.305541,Clw59-6TXVTwh_DKaJuGeA
48.864860_2.398651,AHcZv7TXjmTZB-iYHzUUxg
48.879298_2.396862,eeQhDVTMBkqkgWUe9NE0iA
48.884278_2.288671,7VvyQPPR6vZdrOJ2Lddgmg
48.870077_2.371292,U6Sxp2eX3IxQfCAYCJvt-Q
48.890789_2.338327,ERquJGBRfGwOzXLBFq-X1w
48.831359_2.333632,hBP1aDP90J_WPFzPmKsYCw
48.868348_2.374497,CAoSFkNJSE0wb2dLRUlDQWdJRHk2NWVZSHc.
48.876311_2.349869,2FQem_cbn_aK1iHoeVSefw
48.844174_2.381775,S-wDge4n7h5k_Ar5ebW_OQ
48.838456_2.260649,DZITEqVb7hcGI9E38r6JMg
48.868512_2.298350,9sMYWRqi_NNavJTYn6JusA
48.858097_2.272609,aLytS-nYl0586FIA5sj0rw
48.862155_2.379313,iw-5Eb7eZQbame2_UcKhXw
48.874456_2.319023,H-42Z4V15fA9Ve8IlvAl1A
48.867616_2.346084,t1E8gCt6WJzyupRz0zX4Zg
48.887615_2.373192,K--PQBtYQDhm0itnI0-utQ
48.892535_2.370837,D2Gaqu4WisA797eUMLJmHQ
48.894453_2.316580,-nJ1NLib8Irf1quNnSQ6kg
48.823356_2.320858,2S6Bcv4Lzw56QUsE15kUkA
48.871135_2.371603,SC7H9tMOfgErs3BHyBT3Vg
48.858162_2.375377,kIciRpoRVSgikGOI-tvpDw
48.821477_2.371183,LMvdfcyQhCkLLLDxzxBt7A
48.820428_2.333902,ljDoZi77EhTloB5wl7QJLw
48.888196_2.381923,YC90_pypoYqNbFjQgdkBng
48.863132_2.267681,gHxebbfNukEDh4fzq6pUAQ
48.852220_2.273234,r2R7IxGi9vvz2TPaKRtW-Q
48.844151_2.378920,jez060POP2x5788WQHHRjg
48.862861_2.385092,-VWrKJo49b4RV7QjVBX40A
48.867840_2.408488,-ABJlRu2S0ivzo2EebGg7A
48.825461_2.353256,JzhJVaEsb66MCC_QXPJREQ
48.867648_2.299625,CJS7SIpmm-_80zgRbiv-qA
48.884812_2.312831,dhiN-BLbQgIEHJz1jr62Ag
48.863614_2.301834,SrfMW-WXBfEmmR974StSBQ
48.891002_2.363237,5xKu0C4NzPyUZ8xwuksCgw
48.872454_2.351645,5K_hmWCbuHnWUtl-p3rRZw
48.837480_2.276036,lSYIDPepkyKHysTDY70MAw
48.822870_2.354154,aGo7Vms5mB3B_r4THgXyBQ
48.871982_2.330228,-N9dBq_4fNrWkmy-AR845w
48.849659_2.331754,3erD2tRVWH7YFCnrYHGtxA
48.865653_2.340866,qoDLJb14nIJjzoQlxHonzA
48.860196_2.321189,m-WjIubCiA0T7FxUHun85A
48.874979_2.279129,Yvuu3Eiua_9Vev5yiaHi7w
48.900961_2.330249,MF5FybLEm5iwDrv6zgC4xQ
48.877450_2.279298,5lYjYX22z05czYDjCl0ZgA
48.829111_2.296982,CO_sBqnt35hAIUv4oUgE7g
48.899366_2.369621,FntsSbu6gbqqhwtncdDQTQ
48.853456_2.383900,181SWxOx34G85EpVUg4gZg
48.825048_2.331371,ZXZyo90UZN6chUozby9Vsw
48.858877_2.301664,JKKizuaKILqFbfiszbJJew
48.887417_2.310920,KE3D4Jh7rg5ntWcPMeTwYA
48.839293_2.270075,DD83O8fdJBK7Yq84sfIeKA
48.831740_2.341924,SVk4jiJMP8UtEGr_Pu6GcA
48.866497_2.272531,35hIC2P7Yq4NjmFT9GSfuQ
48.849155_2.348730,dYRvu-EWZutUltDSOVrHBQ
48.866683_2.367067,DhGh3ZDi9V_gyVQkfiB2AA
48.869845_2.301817,zCDQFOBWgOHXwKioW9Y4Zw
48.884833_2.298374,bJmAKWZI_rZVLJGlhZq9vg
48.848838_2.397351,OdBFhAqaqBAqxd5H_NiCwA
48.857298_2.317425,YJsyq0JZqX4bmFNfRHqNXQ
48.863557_2.370461,gzwOIS4KQEKsEd7E11vZRw
48.867310_2.384121,Fjjat_DDtJHcGWVUc98OxA
48.891805_2.395491,ir66FFI-x4XLkzywVr_Bsw
48.833500_2.331721,ZuGa-ZxiycWd---v9QG24g
48.874792_2.319416,WkIjuUFfy6U_l5hxanC3OQ
48.882834_2.282534,4HDoeZvOFX-b0c5mHhMmSg
48.859402_2.298530,bdFwo9O8oo0Iv1yswLiIgQ
48.892383_2.381158,yqkt2s_KrxRAcexESkenxA
48.838934_2.294038,i-9qyDuKy3I7gRekRKfqBA
48.884082_2.298170,aG05TF9GB_YdfnGUmHpEfA
48.844640_2.293371,5dKwAsEOcdey-1HV1jpghw
48.877597_2.364451,SDkLjLn9OerSn2OwmASkFg
48.889003_2.374901,85xxel8J5OECDn-KnGRgEA
48.831967_2.352002,vJav0NfffPQrmHQgrNemTg
48.863347_2.287673,btiR4DT9HPLUrMsg9o2oWg
48.889447_2.345656,udu9d1aJSVd2zF2X9J4FwA
48.878130_2.305307,wzMxxmLlnA1_16vuhr-9Cg
48.866707_2.372826,6Y26aU_pPgoqQVu8fXWscA
48.853262_2.405940,ZFJ3oArbFViN9k6RJlozdA
48.868081_2.372842,utc1W8D-eX78hJ8t_uo3FA
48.890245_2.340354,uhTyITe-AcrEs-93qxxfrQ
48.827900_2.320291,nj0QgH5Qqxzb5ID--BmkXw
48.846096_2.259239,kGU3e9ZbbwF6kBJekhc-3g
48.855862_2.386345,l1syV4lElvvhlS-jTMZcEQ
48.852010_2.288747,vUCjTi_49IiEU0EIKc2wEA
48.853608_2.335794,QU9WTByk9l2dhmC97FH_rg
48.888311_2.350995,Xdjbi3ZvyehewryIW00C4w
48.824951_2.379148,DnpvXWo1F5bn_UMEfDCM2Q
48.880026_2.390285,_566ldRBPhQyXmOk96OXLQ
48.832526_2.306842,0kyUhKP9PXEDpnsAB_JbCA
48.829812_2.356153,Bu3LTf95P1wQO_8kcXlY_A
48.886094_2.358675,bMT1l5kCoa8QeVP6tLyI0Q
48.874844_2.358940,aqmfUEgZ-uaRRVfvLJc5aQ
48.854457_2.342860,iIlIS0T5U4cqIq4AoW61TQ
48.882155_2.338040,JOgwgQwxzgp3C1NoNXEk-Q
48.837758_2.306621,4cKhCdZGHPRt66yarBKHVg
48.857612_2.301813,CAoSFkNJSE0wb2dLRUlDQWdJQ0V4NXpqVGc.
48.857153_2.397327,_Pokdqh-EmCPmkYZz9vgUg
48.826014_2.354104,4njkDzAanK2egkAO1xg1AA
48.880014_2.365116,QAb0Z5ZviKDJvjiUOYV9Sg
48.880726_2.340473,snIfCrWwW-L6IDd2YhhS4A
48.838214_2.388838,oWqcLa9BOExXUHchd_B6rg
48.889245_2.371309,Tdo4JWxTCd8XIgQwEgDK4g
48.869778_2.351521,BNHWdBN9mUybhTMWUDAI3A
48.828111_2.392297,0LxFr1FKYfXE9PtU9Z9Idg
48.892244_2.321629,nacu3VHw8sCSaDjZNte9Zg
48.854772_2.324345,zPd0JAeuUw_IPgSG3ZdwOA
48.829382_2.293280,x2s50q0KjH5q11zxDIJmNg
48.875668_2.345518,w2MG94LpEZRPUB_Bl8VeAA
48.849720_2.276945,CAoSF0NJSE0wb2dLRUlDQWdJQy1sNl9BX3dF
48.865404_2.356332,97Yg3zNsO3qoaZncN9Y9rQ
48.850426_2.391470,eFyT9ZCQk9x7EbJB7Y25XQ
48.836170_2.323664,FIANI6RL4shSeUAS7LIZ5w
48.850077_2.340872,oQGNAhHOJq-op5G2UgpxNw
48.890387_2.372835,3uMGSLkZvgpm2e6E45w7fQ
48.878772_2.301374,MXezm9myv2GFX_7wrDLl5w
48.874945_2.283986,cGyzAv80NBfL-0rCxzyw3g
48.856429_2.403265,eygctGzwFp19SPC37AVIBg
48.828438_2.371431,QjksVpugLgIDcVjAUgFYGQ
48.880183_2.324333,8DeuVKK3Y71rujHLW4VwqA
48.843908_2.317380,jNz2kJXHYQqB5N20yVxNoA
48.847167_2.259039,DKKQ8k1D_E4elB2sCIPiEA
48.880523_2.367510,zfhJs0JoOryqTlFjkr82kA
48.828226_2.380518,U99tRakDfcvxpWk1JIvSdg
48.830990_2.356157,QZ9SRSs2MarZrDuUdUocMA
48.886900_2.384748,JLKKUse4URGJ5KicIKTevw
48.853514_2.317569,BB21bBm9KIxPUZZ-d2g0Bw
48.870986_2.349738,zkJqhAaQTZaBAfk6xijciQ
48.894108_2.381427,6xvBT4JO_hwSZQaMunP_KA
48.835691_2.273532,BrdHV1pBMlE8hgoL7Idxuw
48.878940_2.331495,MJ2UXMOznBXpp_13eZD8xA
48.876129_2.368957,UoxtQ0AAlX8j1q9mt3qaHA
48.887841_2.310623,jMmJ7KJpHpdlwQ_Sp4mhtw
48.862700_2.364506,rBuDE_bdK-oVyw59oE4cbQ
48.851468_2.278690,0H2UfoK9h54DXksq9x4D7g
48.858910_2.300537,Zt_Gh1HsN2ecFAdbRamzNQ
48.890754_2.348526,4bnuFwJqz9h9FgmGpXs9Lw
48.876215_2.383640,CzDj_KdZITxohFTeOCwDNw
48.890086_2.361144,YZrY8QxNFTHofBYCf3dV1Q
48.829580_2.352458,zvt3Nyppr2LFB1TI1n9u0w
48.871930_2.287903,HRk16Jc1oggKxfBiKaE_ow
48.854529_2.324125,p1PNRKhcwSdjHrRqEwqWNA
48.851310_2.410900,-yEc6ncOQWH4tQzWaCAtNw
48.871021_2.353035,CfufvBKRClpTPVkbzB5-sQ
48.888150_2.370618,fRaHfj9uC5C-0y36Xu56bw
48.885790_2.323245,FZViVZB4fE4A4Q2-_NaD3w
48.824960_2.388433,Fbm53v6TASbhsoBrxtQsgA
48.889031_2.343343,D5Eh3FOBATildUdh27FNHA
48.837631_2.272559,HygZ871MasEs98SjYBf-fw
48.853909_2.409396,DrngTXXzmLELU_kil1rOxQ
48.844944_2.299324,VpH8noOarkmQ5P5aN-HyBQ
48.840145_2.335379,D4Q3jyD9IFL5yG-KnXuyxg
48.892761_2.316436,FQoKFK60PJHaJr0_6yq4MA
48.889727_2.350092,VUjJbVbJv2BZMF3FgwygKA
